                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    157,                 0.4776,                0.45103,                 1.0333,                 0.9888,                0.99626,                0.99401,                0.93057,                0.36427,                0.29583,                 0.8737,             0.00018976,             0.00018976,             0.00018976
                    158,                0.46765,                0.42003,                 1.0161,                0.99266,                0.99177,                0.99181,                0.92454,                0.37759,                0.30159,                0.88275,             0.00018563,             0.00018563,             0.00018563
                    159,                0.47097,                0.44481,                 1.0182,                0.99009,                 0.9917,                0.99325,                0.91996,                0.39827,                0.30522,                0.89915,             0.00018151,             0.00018151,             0.00018151
                    160,                0.48172,                0.43761,                 1.0263,                 0.9921,                0.99378,                0.99416,                0.92546,                0.37784,                0.30302,                0.88247,             0.00017739,             0.00017739,             0.00017739
                    161,                0.47312,                0.44761,                 1.0211,                0.99415,                0.99573,                0.99416,                0.92986,                0.36266,                 0.2991,                0.86984,             0.00017326,             0.00017326,             0.00017326
                    162,                 0.4958,                0.44961,                 1.0371,                0.99036,                0.99612,                 0.9942,                0.92953,                0.36618,                0.29761,                0.86967,             0.00016914,             0.00016914,             0.00016914
                    163,                 0.4557,                0.40758,                 1.0132,                0.99075,                0.99433,                0.99427,                0.93734,                0.34834,                0.28626,                 0.8551,             0.00016502,             0.00016502,             0.00016502
                    164,                0.46418,                0.41941,                 1.0173,                  0.997,                0.99097,                0.99359,                0.93438,                0.35423,                0.28196,                0.85778,             0.00016089,             0.00016089,             0.00016089
                    165,                0.45166,                0.41096,                 1.0152,                0.99009,                 0.9949,                0.99186,                0.92664,                0.35696,                0.28062,                0.86056,             0.00015677,             0.00015677,             0.00015677
                    166,                0.45115,                 0.4209,                 1.0126,                0.99768,                0.99154,                0.99223,                0.93475,                0.35074,                0.27854,                0.85893,             0.00015265,             0.00015265,             0.00015265
                    167,                0.48822,                0.42864,                 1.0189,                0.99743,                0.99088,                0.99435,                0.93793,                0.35349,                 0.2861,                0.86147,             0.00014852,             0.00014852,             0.00014852
                    168,                0.45081,                0.41466,                  1.013,                0.99702,                0.99303,                0.99446,                0.93582,                0.34783,                0.28015,                0.85611,              0.0001444,              0.0001444,              0.0001444
                    169,                0.46982,                0.42189,                 1.0136,                0.99587,                0.98723,                0.99194,                0.93564,                0.34419,                0.27811,                0.85601,             0.00014028,             0.00014028,             0.00014028
                    170,                0.46583,                0.42042,                 1.0274,                0.99536,                0.98708,                0.99363,                0.94143,                0.34545,                0.27727,                0.85661,             0.00013615,             0.00013615,             0.00013615
                    171,                0.44665,                0.41525,                 1.0052,                0.99416,                0.98834,                0.99358,                0.94219,                0.33891,                0.27187,                0.85428,             0.00013203,             0.00013203,             0.00013203
                    172,                0.46017,                0.42355,                 1.0154,                0.99424,                0.98865,                0.99333,                0.94205,                0.33788,                0.27519,                0.85321,             0.00012791,             0.00012791,             0.00012791
                    173,                0.43791,                0.40333,                0.99762,                0.99594,                0.99062,                0.99302,                0.94332,                0.32925,                 0.2736,                0.84759,             0.00012378,             0.00012378,             0.00012378
                    174,                0.45694,                0.42413,                 1.0109,                0.99641,                0.99041,                0.99297,                0.94613,                 0.3283,                0.27587,                0.84651,             0.00011966,             0.00011966,             0.00011966
                    175,                0.44701,                0.42922,                 1.0069,                0.99505,                0.98841,                0.99291,                0.94735,                0.32758,                0.27318,                0.84389,             0.00011554,             0.00011554,             0.00011554
                    176,                0.42856,                0.40343,                0.99525,                 0.9948,                0.98865,                0.99317,                0.94781,                0.32909,                0.27099,                0.84412,             0.00011141,             0.00011141,             0.00011141
                    177,                0.43728,                 0.4078,                 1.0131,                0.99405,                0.99038,                0.99317,                0.94234,                0.33109,                0.26814,                0.84604,             0.00010729,             0.00010729,             0.00010729
                    178,                0.44158,                0.41313,                 1.0064,                0.99643,                0.99075,                0.99358,                0.94472,                0.33356,                0.26865,                0.84847,             0.00010317,             0.00010317,             0.00010317
                    179,                0.45045,                0.39972,                 1.0089,                0.99204,                0.99433,                0.99312,                 0.9441,                0.33134,                0.26761,                0.84749,             9.9044e-05,             9.9044e-05,             9.9044e-05
                    180,                 0.4429,                0.40832,                0.99843,                0.99737,                0.99136,                0.99267,                0.94508,                0.32572,                0.26619,                 0.8442,              9.492e-05,              9.492e-05,              9.492e-05
                    181,                0.40717,                0.39289,                 1.0053,                0.99677,                0.99106,                0.99255,                0.94604,                0.32412,                0.26397,                0.84314,             9.0797e-05,             9.0797e-05,             9.0797e-05
                    182,                0.41966,                 0.3997,                 0.9886,                0.99585,                0.99052,                0.99261,                0.94904,                0.32189,                0.26032,                0.84068,             8.6674e-05,             8.6674e-05,             8.6674e-05
                    183,                0.42518,                0.40079,                 1.0166,                0.99601,                0.98741,                0.99459,                0.94664,                0.31974,                0.26062,                 0.8381,              8.255e-05,              8.255e-05,              8.255e-05
                    184,                0.42578,                0.40751,                0.99263,                 0.9969,                0.99024,                0.99484,                0.94607,                0.31908,                0.26052,                0.83776,             7.8427e-05,             7.8427e-05,             7.8427e-05
                    185,                0.43415,                  0.398,                0.99691,                0.99739,                0.98996,                0.99439,                0.94698,                 0.3172,                0.26129,                0.83594,             7.4304e-05,             7.4304e-05,             7.4304e-05
                    186,                0.43663,                0.39127,                 1.0139,                0.99751,                0.99194,                0.99483,                0.94682,                0.32174,                0.26174,                0.83626,              7.018e-05,              7.018e-05,              7.018e-05
                    187,                0.42067,                 0.3835,                0.98922,                 0.9977,                 0.9877,                0.99383,                0.94761,                 0.3144,                0.26071,                0.83401,             6.6057e-05,             6.6057e-05,             6.6057e-05
                    188,                0.41945,                0.38814,                0.99862,                0.99718,                0.99213,                0.99489,                0.95035,                0.31422,                0.25939,                0.83463,             6.1934e-05,             6.1934e-05,             6.1934e-05
                    189,                0.41851,                0.38885,                0.99782,                0.99669,                0.99272,                0.99494,                0.95256,                0.31089,                 0.2583,                0.83221,              5.781e-05,              5.781e-05,              5.781e-05
                    190,                0.42647,                0.38289,                0.99408,                0.99643,                0.99326,                0.99488,                0.95431,                0.31231,                0.25868,                0.83292,             5.3687e-05,             5.3687e-05,             5.3687e-05
                    191,                0.42681,                0.47559,                 1.0144,                0.99486,                0.99301,                0.99494,                0.95043,                0.31997,                0.26409,                0.83746,             4.9564e-05,             4.9564e-05,             4.9564e-05
                    192,                0.42233,                0.44788,                 1.0085,                0.99582,                0.99317,                0.99494,                0.94762,                0.33089,                0.27428,                0.84384,              4.544e-05,              4.544e-05,              4.544e-05
                    193,                0.39087,                0.39905,                0.99958,                0.99615,                0.99286,                0.99489,                0.94496,                0.33474,                0.27974,                 0.8474,             4.1317e-05,             4.1317e-05,             4.1317e-05
                    194,                0.40085,                0.38501,                 1.0105,                0.99672,                0.99335,                0.99494,                0.94774,                0.33036,                0.27658,                0.84458,             3.7193e-05,             3.7193e-05,             3.7193e-05
                    195,                0.35572,                0.33833,                0.96748,                0.99761,                0.99294,                0.99494,                0.94861,                0.32683,                0.26959,                0.84135,              3.307e-05,              3.307e-05,              3.307e-05
                    196,                0.35966,                0.35043,                0.97319,                0.99768,                0.99296,                0.99488,                0.94714,                0.32942,                 0.2694,                0.84313,             2.8947e-05,             2.8947e-05,             2.8947e-05
                    197,                0.36716,                0.35082,                0.98598,                 0.9973,                 0.9933,                0.99488,                0.94556,                0.33162,                0.27111,                0.84387,             2.4823e-05,             2.4823e-05,             2.4823e-05
                    198,                0.35894,                0.33375,                0.97239,                0.99741,                0.99313,                0.99488,                0.94597,                0.32873,                0.27094,                0.84137,               2.07e-05,               2.07e-05,               2.07e-05
                    199,                 0.3545,                0.32867,                0.95317,                0.99725,                0.99299,                0.99483,                0.94772,                0.32564,                0.27013,                0.83969,             1.6577e-05,             1.6577e-05,             1.6577e-05
                    200,                0.36271,                0.33683,                0.96628,                0.99736,                0.99308,                0.99488,                0.94741,                 0.3234,                0.26929,                0.83784,             1.2453e-05,             1.2453e-05,             1.2453e-05
